suppliernumber,name,supplier_1,supplier_3,supplier_4,ЕАН,categories_Arm-1,categories_Arm-2,categories_Arm-3,categories_Rus-1,categories_Rus-2,categories_Rus-3,categories_Eng-1,categories_Eng-2,categories_Eng-3,propertyGroupName,brandName_1,brandName_4,brandName_3,countryName_1,countryName_3,countryName_4,name_3,name_4,Price,image_path,InStock,Unit
00034036,Ֆլուեր Ալպին թխվածքաբլիթ մանկական խնձորային մարմելադ 18 ամսականից 150գ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5412916941554,Մանկական,Մանկական սնունդ,Թխվածքաբլիթ,Детские,Детское питание,Печенье,Kids,Baby food,Biscuits,Buy.am defaults,Ֆլուեր Ալպին,Флер Альпин,Fleur Alpine,Բելգիա,Belgium,Бельгия,"Fleur Alpin baby cookies apple marmalade from 18 months, 150g","Флер Альпин печенье детское яблочный мармелад с 18 мес, 150г",3300,https://old.alfapharm.am/ma_img/big/00034036.png,3,հատ
00036950,Մալենկոե Սչյաստե նեկտար մուլտիֆրուկտ 8ամսականից 200մլ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4813163005173,Մանկական,Մանկական սնունդ,Հյութ մանկական,Детские,Детское питание,Сок детский,Kids,Baby food,Childish juice,Buy.am defaults,Բելֆուդ,Белфуд Продакшн,Belfood,Բելառուս,Belarus,Беларусь,undefined,Маленькое счастье нектар Мультифруктовый с 8мес 200мл,350,https://old.alfapharm.am/ma_img/big/00036950.png,11,հատ
00036951,Մալենկոե Սչյաստե նեկտար Խնձոր-Բանան 6ամսականից 200մլ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4813163005166,Մանկական,Մանկական սնունդ,Հյութ մանկական,Детские,Детское питание,Сок детский,Kids,Baby food,Childish juice,Buy.am defaults,Բելֆուդ,Белфуд Продакшн,Belfood,Բելառուս,Belarus,Беларусь,undefined,Маленькое счастье нектар Яблоко-Банан с 6мес 200мл,350,https://old.alfapharm.am/ma_img/big/00036951.png,9,հատ
00036952,Մալենկոե Սչյաստե նեկտար Խնձոր Բալ 5ամսականից 200մլ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4813163005159,Մանկական,Մանկական սնունդ,Հյութ մանկական,Детские,Детское питание,Сок детский,Kids,Baby food,Childish juice,Buy.am defaults,Բելֆուդ,Белфуд Продакшн,Belfood,Բելառուս,Belarus,Беларусь,undefined,Маленькое счастье нектар Яблоко-Вишня с 5мес 200мл,350,https://old.alfapharm.am/ma_img/big/00036952.png,18,հատ
00036953,Մալենկոե Սչյաստե նեկտար Խնձոր-Հապալաս 5ամսականից 200մլ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4813163003292,Մանկական,Մանկական սնունդ,Հյութ մանկական,Детские,Детское питание,Сок детский,Kids,Baby food,Childish juice,Buy.am defaults,Բելֆուդ,Белфуд Продакшн,Belfood,Բելառուս,Belarus,Беларусь,undefined,Маленькое счастье нектар Яблоко-Черника с 5мес 200мл,350,https://old.alfapharm.am/ma_img/big/00036953.png,12,հատ
00037481,Մալենկոե Սչյաստե հյութ խնձոր խաղող 6ամսականից 200մլ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4813163001663,Մանկական,Մանկական սնունդ,Հյութ մանկական,Детские,Детское питание,Сок детский,Kids,Baby food,Childish juice,Buy.am defaults,Բելֆուդ,Белфуд Продакшн,Belfood,Բելառուս,Belarus,Беларусь,undefined,Маленькое счастье сок Яблоко-Виноград с 6мес. 200мл,350,https://old.alfapharm.am/ma_img/big/00037481.png,12,հատ
00037482,Մալենկոե Սչյաստե հյութ խնձոր տանձ 4ամսականից 200մլ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4813163001786,Մանկական,Մանկական սնունդ,Հյութ մանկական,Детские,Детское питание,Сок детский,Kids,Baby food,Childish juice,Buy.am defaults,Բելֆուդ,Белфуд Продакшн,Belfood,Բելառուս,Belarus,Беларусь,undefined,Маленькое счастье сок Яблоко-Груша с 4мес. 200мл,350,https://old.alfapharm.am/ma_img/big/00037482.png,11,հատ
00037483,Մալենկոե Սչյաստե հյութ խնձոր մասուր 5ամսականից 200մլ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4813163002554,Մանկական,Մանկական սնունդ,Հյութ մանկական,Детские,Детское питание,Сок детский,Kids,Baby food,Childish juice,Buy.am defaults,Բելֆուդ,Белфуд Продакшн,Belfood,Բելառուս,Belarus,Беларусь,undefined,Маленькое счастье сок Яблоко-Шиповник с 5мес. 200мл,460,https://old.alfapharm.am/ma_img/big/00037483.png,9,հատ
00036625,Մաշա ի Մեդվեձ նեկտար մուլտիֆրուկտ 8ամսականից 200մլ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4813163003681,Մանկական,Մանկական սնունդ,Հյութ մանկական,Детские,Детское питание,Сок детский,Kids,Baby food,Childish juice,Buy.am defaults,Բելֆուդ,Белфуд Продакшн,Belfood,Բելառուս,Belarus,Беларусь,undefined,Маша и Медведь нектар Мултифрукт с 8мес 200мл,350,https://old.alfapharm.am/ma_img/big/00036625.png,17,հատ
00036624,Մաշա ի Մեդվեձ նեկտար խնձոր բանան 6ամսականից 200մլ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4813163004015,Մանկական,Մանկական սնունդ,Հյութ մանկական,Детские,Детское питание,Сок детский,Kids,Baby food,Childish juice,Buy.am defaults,Բելֆուդ,Белфуд Продакшн,Belfood,Բելառուս,Belarus,Беларусь,undefined,Маша и Медведь нектар Яблоко Банан с 6мес 200мл,350,https://old.alfapharm.am/ma_img/big/00036624.png,12,հատ
00036622,Մաշա ի Մեդվեձ նեկտար խնձոր խաղող 6ամսականից 200մլ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4813163004084,Մանկական,Մանկական սնունդ,Հյութ մանկական,Детские,Детское питание,Сок детский,Kids,Baby food,Childish juice,Buy.am defaults,Բելֆուդ,Белфуд Продакшн,Belfood,Բելառուս,Belarus,Беларусь,undefined,Маша и Медведь нектар Яблоко Виноград с 6мес 200мл,350,https://old.alfapharm.am/ma_img/big/00036622.png,13,հատ
00036623,Մաշա ի Մեդվեձ նեկտար խնձոր դեղձ 5ամսականից 200մլ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4813163004022,Մանկական,Մանկական սնունդ,Հյութ մանկական,Детские,Детское питание,Сок детский,Kids,Baby food,Childish juice,Buy.am defaults,Բելֆուդ,Белфуд Продакшн,Belfood,Բելառուս,Belarus,Беларусь,undefined,Маша и Медведь нектар Яблоко Персик с 5мес 200мл,350,https://old.alfapharm.am/ma_img/big/00036623.png,10,հատ
00036576,Ֆիկսիկի նեկտար խնձոր բանան 200մլ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4813163002172,Մանկական,Մանկական սնունդ,Հյութ մանկական,Детские,Детское питание,Сок детский,Kids,Baby food,Childish juice,Buy.am defaults,Բելֆուդ,Белфуд Продакшн,Belfood,Բելառուս,Belarus,Беларусь,undefined,Фиксики нектар Яблоко Банан 200мл,350,https://old.alfapharm.am/ma_img/big/00036576.png,14,տուփ
00037490,Ֆիկսիկի նեկտար Խնձոր Խաղող 200մլ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4813163005272,Մանկական,Մանկական սնունդ,Հյութ մանկական,Детские,Детское питание,Сок детский,Kids,Baby food,Childish juice,Buy.am defaults,Բելֆուդ,Белфуд Продакшн,Belfood,Բելառուս,Belarus,Беларусь,undefined,Фиксики нектар Яблоко Виноград 200мл,350,https://old.alfapharm.am/ma_img/big/00037490.png,12,տուփ
00036575,Ֆիկսիկի նեկտար խնձոր դեղձ 200մլ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4813163002196,Մանկական,Մանկական սնունդ,Հյութ մանկական,Детские,Детское питание,Сок детский,Kids,Baby food,Childish juice,Buy.am defaults,Բելֆուդ,Белфуд Продакшн,Belfood,Բելառուս,Belarus,Беларусь,undefined,Фиксики нектар Яблоко Персик 200мл,350,https://old.alfapharm.am/ma_img/big/00036575.png,10,տուփ
00036621,Ֆիկսիկի նեկտար մուլտիֆրուկտ 200մլ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4813163002202,Մանկական,Մանկական սնունդ,Հյութ մանկական,Детские,Детское питание,Сок детский,Kids,Baby food,Childish juice,Buy.am defaults,Բելֆուդ,Белфуд Продакшн,Belfood,Բելառուս,Belarus,Беларусь,undefined,Фиксики нектар Мултифрукт 200мл,350,https://old.alfapharm.am/ma_img/big/00036621.png,11,տուփ
00027728,Ֆրուտոնյանյա կոմպոտ խնձոր չամիչ ծիրանի չիր 6ամսականից 200մլ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4600338006826,Մանկական,Մանկական սնունդ,Հյութ մանկական,Детские,Детское питание,Сок детский,Kids,Baby food,Childish juice,Buy.am defaults,Պրոգրեսս,Прогресс ОАО,Progress,Ռուսաստան,Russia,Россия,"FrutoNyanya compote 052060 apple, raisins and dried apricots from 6 months 200ml","ФрутоНяня компот 052122 (052060) яблоко, изюм и курага с 6 мес. 200мл",330,https://old.alfapharm.am/ma_img/big/00027728.png,9,հատ
00027727,Ֆրուտոնյանյա կոմպոտ խնձոր ելակ 6ամսականից 200մլ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4600338006222,Մանկական,Մանկական սնունդ,Հյութ մանկական,Детские,Детское питание,Сок детский,Kids,Baby food,Childish juice,Buy.am defaults,Պրոգրեսս,Прогресс ОАО,Progress,Ռուսաստան,Russia,Россия,FrutoNyanya compote 052031 apple and strawberry from 6 months 200ml,ФрутоНяня компот 052124 (052031) яблоко и клубника с 6 мес. 200мл,330,https://old.alfapharm.am/ma_img/big/00027727.png,13,հատ
00033398,Ֆրուտոնյանյա մորս հատապտղային 5ամսականից 200մլ 052086,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4600338006277,Մանկական,Մանկական սնունդ,Հյութ մանկական,Детские,Детское питание,Сок детский,Kids,Baby food,Childish juice,Buy.am defaults,Պրոգրեսս,Прогресс ОАО,Progress,Ռուսաստան,Russia,Россия,FrutoNyanya berry fruit drink from 5 months 200ml,ФрутоНяня морс 052086 ягодный с 5 мес. 200мл,330,https://old.alfapharm.am/ma_img/big/00033398.png,6,հատ
00033187,Ֆրուտոնյանյա նեկտար խնձոր լորենի երիցուկ 6ամսականից 200մլ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4600338002071,Մանկական,Մանկական սնունդ,Հյութ մանկական,Детские,Детское питание,Сок детский,Kids,Baby food,Childish juice,Buy.am defaults,Պրոգրեսս,Прогресс ОАО,Progress,Ռուսաստան,Russia,Россия,"FrutoNyanya nectar 052002 apple, linden and chamomile from 6 months 200ml","ФрутоНяня нектар 052074 (052002) яблоко, липа и ромашка с 6 мес. 200мл",330,https://old.alfapharm.am/ma_img/big/00033187.png,6,հատ
00027731,Ֆրուտոնյանյա նեկտար բանան պտղամսով 6ամսականից 200մլ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4600338000305,Մանկական,Մանկական սնունդ,Հյութ մանկական,Детские,Детское питание,Сок детский,Kids,Baby food,Childish juice,Buy.am defaults,Պրոգրեսս,Прогресс ОАО,Progress,Ռուսաստան,Russia,Россия,FrutoNyanya nectar 052004 banana with pulp from 6 months 200ml,ФрутоНяня нектар 052076 (052004) банан с мякотью с 6 мес. 200мл,330,https://old.alfapharm.am/ma_img/big/00027731.png,8,հատ
00032733,Ֆրուտոնյանյա նեկտար բանան խնձոր բալ ազնվամորի 6ամսականից 200մլ,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4600338007793,Մանկական,Մանկական սնունդ,Հյութ մանկական,Детские,Детское питание,Сок детский,Kids,Baby food,Childish juice,Buy.am defaults,Պրոգրեսս,Прогресс ОАО,Progress,Ռուսաստան,Russia,Россия,"FrutoNyanya nectar banana, apple, cherry and raspberry from 6 months 200ml","ФрутоНяня нектар 052120 банан, яблоко, вишня и малина с 6 мес. 200мл",330,https://old.alfapharm.am/ma_img/big/00032733.png,5,հատ
